sc_gid,res_gids,gen_gids,gid_counts,n_gids,mean_cf,mean_lcoe,mean_res,capacity,area_sq_km,latitude,longitude,country,state,county,elevation,timezone,offshore,mean_capital_cost,mean_fixed_operating_cost,mean_system_capacity,mean_fixed_charge_rate,mean_variable_operating_cost,usa_mrlc_nlcd2011,cnty_fips,fed_land_owner,lbnl_convex_hull_existing_farms_2018,lbnl_convex_hull_existing_farms_2021,nlcd_2016_treecanopy_2019_08_31_rev90m,2016_30m_cdls_rev90m,shadow_flicker_120m,shadow_flicker_135m,sc_point_gid,sc_row_ind,sc_col_ind,res_class,trans_multiplier,trans_gid,trans_capacity,trans_type,trans_cap_cost,dist_mi,lcot,total_lcoe,dist_km,nrel_region,windspeed_class,shadow_flicker_120m_sq_km,shadow_flicker_120m_pct,shadow_flicker_135m_sq_km,shadow_flicker_135m_pct,capital_cost_scalar,raw_lcoe,trans_cap_cost_per_mw,transmission_multiplier,dist_to_h2_load_km,hydrogen_annual_kg,lcoh_fcr
27160,"[937897, 938940, 939983, 941026, 942070, 943115, 943114, 944161, 944160, 941025, 942069, 938939, 939982, 937896, 943113, 941024, 942068, 944159, 939981, 937895, 938938, 942067, 943112, 944158, 939980, 941023, 937894, 938937, 942066, 943111, 944157, 941022, 938936, 939979, 937893, 943110, 941021, 942065, 944156, 938935, 939978, 937892, 942064, 943109, 944155, 939977, 941020, 937891, 938934]","[741870, 742913, 743956, 744999, 746043, 747088, 747087, 748134, 748133, 744998, 746042, 742912, 743955, 741869, 747086, 744997, 746041, 748132, 743954, 741868, 742911, 746040, 747085, 748131, 743953, 744996, 741867, 742910, 746039, 747084, 748130, 744995, 742909, 743952, 741866, 747083, 744994, 746038, 748129, 742908, 743951, 741865, 746037, 747082, 748128, 743950, 744993, 741864, 742907]","[21.0, 70.0, 57.0, 46.93, 35.0, 22.0, 525.26, 11.0, 298.04, 516.78, 522.95, 521.95996, 529.37, 181.41, 529.22, 521.03, 403.93, 225.65, 528.6, 184.0, 522.52, 374.63, 521.79004, 286.14, 516.62, 515.72, 185.33, 511.11, 518.33, 525.24, 289.96997, 527.19995, 519.39, 523.43005, 192.0, 522.72, 531.92, 518.98, 288.92, 520.68, 517.86, 193.35, 106.899994, 115.31, 66.44, 84.12, 91.39, 26.650002, 72.68]",16066,0.39413583278656,24.611389004034628,7.568652153015138,387.3048143554687,129.10160478515624,40.267,-103.264,United States,Colorado,Washington,1378.0816326530612,-7,0,5165960.5,214225.0,5500.0,0.0490000061690807,0.0,"{""21"": 578.489990234375, ""22"": 1.9700000286102295, ""31"": 32.0, ""41"": 9.0, ""52"": 2.0, ""71"": 12500.0, ""81"": 310.8399963378906, ""82"": 2504.169921875}",8121,{},0.0,0.0,0.0009317814256064,"{""1"": 139.75999450683594, ""4"": 3.0, ""24"": 547.489990234375, ""27"": 1.9300000667572021, ""29"": 187.25999450683594, ""36"": 22.0, ""61"": 829.3499755859375, ""111"": 1.0, ""121"": 598.739990234375, ""122"": 2.9700000286102295, ""141"": 2.0, ""152"": 1.0, ""176"": 13591.990234375, ""190"": 6.0, ""195"": 2.9800000190734863, ""205"": 1.0}",1443.030029296875,1824.6800537109373,42324,111,144,0,1.0,59658.0,4755.0,Substation,295661.5,80.62762895506735,4.1960515681207164,28.80744057215535,129.75726838254806,Mountain,7,11.688543237304687,9.053755185116492,14.77990843505859,11.448276308923116,,,,,,,
27161,"[944160, 945207, 945206, 946252, 947299, 948345, 949390, 950435, 949389, 947298, 948344, 950434, 945205, 946251, 944159, 949388, 947297, 948343, 950433, 946250, 944158, 945204, 948342, 949387, 950432, 946249, 947296, 944157, 945203, 949386, 947295, 948341, 950431, 945202, 946248, 944156, 949385, 947294, 948340, 950430, 945201, 946247, 944155]","[748133, 749180, 749179, 750225, 751272, 752318, 753363, 754408, 753362, 751271, 752317, 754407, 749178, 750224, 748132, 753361, 751270, 752316, 754406, 750223, 748131, 749177, 752315, 753360, 754405, 750222, 751269, 748130, 749176, 753359, 751268, 752314, 754404, 749175, 750221, 748129, 753358, 751267, 752313, 754403, 749174, 750220, 748128]","[220.54999, 5.0, 472.02002, 508.03, 490.88, 490.6, 470.38, 230.44, 524.74, 508.0, 525.11, 250.25, 506.0, 342.72, 193.45999, 525.31, 519.70996, 522.93005, 247.20001, 511.28, 230.69, 419.91, 510.94, 519.27, 240.25, 518.27997, 509.9, 228.52, 508.58002, 527.87, 523.2, 516.92, 243.0, 518.25, 523.88, 239.0, 185.29001, 167.42001, 176.26001, 87.0, 143.89, 149.42001, 66.0]",15966,0.4191587269306183,23.14213871580781,7.8454837799072275,384.3858955078125,128.12863183593748,40.274,-103.12,United States,Colorado,Washington,1372.8372093023254,-7,0,5165960.5,214225.0,5500.0,0.0490000024437904,0.0,"{""21"": 448.3599853515625, ""22"": 1.7999999523162842, ""23"": 0.9200000166893005, ""41"": 4.960000038146973, ""52"": 2.0, ""71"": 9675.4697265625, ""81"": 293.54998779296875, ""82"": 5391.2900390625}",8121,{},0.0,0.0,0.0004841538320761,"{""1"": 480.57000732421875, ""4"": 529.7099609375, ""24"": 2967.14990234375, ""27"": 3.8499999046325684, ""29"": 818.6900024414062, ""36"": 4.0, ""37"": 4.0, ""61"": 1247.429931640625, ""121"": 424.8799743652344, ""122"": 0.8999999761581421, ""123"": 0.9200000166893005, ""141"": 2.0, ""176"": 9323.3896484375, ""190"": 2.9600000381469727, ""195"": 3.0, ""205"": 4.900000095367432}",1854.7501220703125,2422.840087890625,42325,111,145,0,1.0,59208.0,7057.5,Substation,102979.8359375,28.08285603413988,1.3742496529541923,24.516388368762,45.19486352998268,Mountain,6,15.023475988769531,11.725307430119418,19.625004711914062,15.31664268220934,,,,,,,
27162,"[950435, 951479, 952524, 953569, 954615, 955661, 956707, 955660, 953568, 954614, 956706, 951478, 952523, 950434, 955659, 953567, 954613, 956705, 951477, 952522, 950433, 954612, 955658, 956704, 952521, 953566, 950432, 951476, 954611, 955657, 952520, 953565, 956703, 951475, 950431, 955656, 953564, 954610, 956702, 951474, 952519, 950430]","[754408, 755452, 756497, 757542, 758588, 759634, 760680, 759633, 757541, 758587, 760679, 755451, 756496, 754407, 759632, 757540, 758586, 760678, 755450, 756495, 754406, 758585, 759631, 760677, 756494, 757539, 754405, 755449, 758584, 759630, 756493, 757538, 760676, 755448, 754404, 759629, 757537, 758583, 760675, 755447, 756492, 754403]","[229.29001, 456.36002, 433.49, 431.26, 417.82, 399.58002, 169.23999, 516.43, 522.05, 528.11, 207.24, 529.37, 521.81, 266.13, 518.76, 514.86, 529.25, 204.36002, 527.23, 523.17, 269.11, 517.37, 515.53, 197.04001, 519.14, 508.88, 270.21997, 515.43, 524.0, 529.12, 526.51, 519.39, 196.01001, 518.8, 278.0, 258.72, 235.77, 236.43, 93.98998, 207.26999, 221.75, 116.3]",16384,0.4181839823722839,23.19608058708294,7.787780284881593,394.160333203125,131.386777734375,40.282,-102.976,United States,Colorado,Washington,1325.809523809524,-7,0,5165960.5,214225.0,5500.0,0.0490000024437904,0.0,"{""21"": 518.4400024414062, ""22"": 5.549999713897705, ""41"": 2.930000066757202, ""42"": 1.940000057220459, ""52"": 4.930000305175781, ""71"": 2652.400146484375, ""81"": 14.860000610351562, ""82"": 13019.5400390625}",8121,{},0.0,0.0,0.0004663086147047,"{""1"": 1333.6400146484375, ""4"": 600.02001953125, ""6"": 3.0, ""24"": 5830.669921875, ""27"": 0.699999988079071, ""29"": 2704.60986328125, ""61"": 3234.58984375, ""121"": 458.70001220703125, ""122"": 1.8700000047683716, ""123"": 1.9200000762939453, ""141"": 0.9300000071525574, ""176"": 2046.0, ""190"": 2.940000057220459, ""205"": 1.0}",2016.469970703125,2535.77978515625,42326,111,146,0,1.0,59208.0,7057.5,Substation,129285.90625,35.256586959401865,1.7293215558778678,24.92540214296081,56.7398356572438,Mountain,6,16.33340676269531,12.431545277498628,20.539816259765622,15.63309232021127,,,,,,,
27163,"[956707, 957751, 958796, 959841, 960887, 961933, 962979, 960886, 961932, 958795, 959840, 962978, 956706, 957750, 961931, 959839, 960885, 962977, 957749, 958794, 956705, 961930, 959838, 960884, 962976, 958793, 956704, 957748, 960883, 961929, 958792, 959837, 962975, 956703, 957747, 961928, 959836, 960882, 962974, 957746, 958791, 956702]","[760680, 761724, 762769, 763814, 764860, 765906, 766952, 764859, 765905, 762768, 763813, 766951, 760679, 761723, 765904, 763812, 764858, 766950, 761722, 762767, 760678, 765903, 763811, 764857, 766949, 762766, 760677, 761721, 764856, 765902, 762765, 763810, 766948, 760676, 761720, 765901, 763809, 764855, 766947, 761719, 762764, 760675]","[233.53, 382.46997, 371.62, 368.33002, 345.97998, 339.64, 111.46001, 522.44, 515.68005, 518.08997, 526.95, 165.44, 314.97, 525.04004, 512.78, 522.14, 524.86, 164.94, 528.17, 517.22, 314.94, 517.51, 519.83997, 530.87, 163.44, 521.04, 309.56, 526.55005, 518.93, 511.33, 513.57996, 509.01, 152.95, 321.99, 519.18005, 328.8, 295.43002, 311.18, 90.0, 259.06, 295.33, 174.79001]",16368,0.4153310358524322,23.35542017284868,7.738110065460205,394.0745712890624,131.35819042968748,40.289,-102.833,United States,Colorado,Washington,1277.595238095238,-7,0,5165960.5,214225.0,5499.99951171875,0.0490000061690807,0.0,"{""21"": 387.6499938964844, ""22"": 1.840000033378601, ""41"": 22.75, ""52"": 4.0, ""71"": 2743.6201171875, ""81"": 147.66000366210938, ""82"": 12909.5400390625}",8121,{},0.0,0.0,0.0009885141625999,"{""1"": 495.0, ""4"": 619.989990234375, ""6"": 1.0, ""24"": 5456.23046875, ""27"": 22.5, ""29"": 1571.280029296875, ""36"": 1.0, ""61"": 5474.9404296875, ""121"": 373.27001953125, ""122"": 0.9200000166893005, ""141"": 4.0, ""152"": 1.0, ""176"": 2176.43017578125, ""190"": 4.75, ""195"": 1.8799999952316284, ""205"": 12.869999885559082}",1741.550048828125,2244.400146484375,42327,111,147,0,1.0,59683.0,1482.5,Substation,357607.3125,97.52040452969727,4.816193941955385,28.171614114804047,156.943487825823,Mountain,6,14.106555395507812,10.738999486338596,18.179641186523444,13.839746975088325,,,,,,,
27164,"[962979, 964026, 965073, 966120, 967167, 968214, 969260, 967166, 968213, 965072, 966119, 969259, 962978, 964025, 968212, 966118, 967165, 969258, 964024, 965071, 962977, 968211, 966117, 967164, 969257, 965070, 962976, 964023, 967163, 968210, 965069, 966116, 969256, 962975, 964022, 968209, 966115, 967162, 969255, 964021, 965068, 962974]","[766952, 767999, 769046, 770093, 771140, 772187, 773233, 771139, 772186, 769045, 770092, 773232, 766951, 767998, 772185, 770091, 771138, 773231, 767997, 769044, 766950, 772184, 770090, 771137, 773230, 769043, 766949, 767996, 771136, 772183, 769042, 770089, 773229, 766948, 767995, 772182, 770088, 771135, 773228, 767994, 769041, 766947]","[215.65, 303.53, 312.66998, 296.56, 282.94, 279.83002, 63.97, 513.21, 522.54, 517.89, 530.02, 117.259995, 352.16998, 511.08002, 524.21, 531.75, 522.07996, 121.58001, 513.68, 515.11, 350.07, 512.53, 524.56, 519.19, 118.52, 516.47003, 352.83002, 515.96, 516.67, 506.15, 509.73, 514.04, 114.479996, 349.09, 509.87, 381.28, 360.85, 381.44998, 80.270004, 343.58002, 355.81, 234.68]",16381,0.4097089171409607,23.67590675227155,7.64841365814209,391.6141962890625,130.5380654296875,40.296,-102.689,United States,Colorado,Yuma,1229.2380952380952,-7,0,5165960.5,214224.984375,5500.0,0.0490000061690807,0.0,"{""21"": 623.4700317382812, ""22"": 8.680000305175781, ""41"": 36.779998779296875, ""42"": 0.9800000190734863, ""52"": 5.830000400543213, ""71"": 1453.89013671875, ""81"": 389.69000244140625, ""82"": 13596.490234375}",8125,{},0.0,0.0,0.0025315915700048,"{""1"": 3223.2900390625, ""4"": 456.05999755859375, ""5"": 34.0, ""6"": 1.0, ""24"": 4219.0400390625, ""27"": 1.9300000667572021, ""29"": 1295.239990234375, ""36"": 8.0, ""41"": 113.74000549316406, ""42"": 94.11000061035156, ""61"": 4234.81005859375, ""121"": 582.6800537109375, ""122"": 3.0299999713897705, ""141"": 19.59000015258789, ""176"": 1813.1298828125, ""190"": 13.25, ""195"": 2.9100000858306885}",2627.239990234375,3281.27001953125,42328,111,148,0,1.0,59658.0,4755.0,Substation,394244.09375,107.51134611445065,5.382471774721704,29.05837852699325,173.02230975583,Mountain,6,21.28064392089844,16.302251646559725,26.578287158203125,20.36056461440295,,,,,,,
27165,"[969260, 970306, 971352, 972397, 973441, 974488, 975535, 973440, 974487, 971351, 972396, 975534, 969259, 970305, 974486, 972395, 973439, 975533, 970304, 971350, 969258, 974485, 973438, 970303, 971349, 972394, 975532, 969257, 973437, 974484, 971348, 972393, 975531, 969256, 970302, 974483, 972392, 973436, 975530, 970301, 971347, 969255]","[773233, 774279, 775325, 776370, 777414, 778461, 779508, 777413, 778460, 775324, 776369, 779507, 773232, 774278, 778459, 776368, 777412, 779506, 774277, 775323, 773231, 778458, 777411, 774276, 775322, 776367, 779505, 773230, 777410, 778457, 775321, 776366, 779504, 773229, 774275, 778456, 776365, 777409, 779503, 774274, 775320, 773228]","[195.42, 253.63, 246.51999, 223.94, 220.76999, 209.84, 31.75, 511.01, 530.57, 525.49, 522.16, 71.58, 401.87, 515.86, 525.05, 520.94, 514.38, 74.04, 512.27, 517.44, 406.47998, 513.88, 516.04, 517.4, 519.12, 524.04004, 70.12, 407.67, 517.31, 519.62, 511.2, 527.82, 71.43, 407.88, 516.87, 443.09003, 427.34, 431.07, 62.0, 405.29, 400.77002, 305.40997]",16384,0.4151137471199035,23.367645849239768,7.710350036621094,392.357007421875,130.785669140625,40.303,-102.546,United States,Colorado,Yuma,1196.547619047619,-7,0,5165961.0,214225.015625,5500.00048828125,0.049000009894371,0.0,"{""21"": 581.27001953125, ""22"": 12.910000801086426, ""23"": 0.8500000238418579, ""41"": 11.649999618530273, ""42"": 2.8499999046325684, ""52"": 30.0, ""71"": 3442.58984375, ""81"": 191.75, ""82"": 11872.509765625}",8125,{},0.0,0.0,0.0001776123099261,"{""1"": 3541.369873046875, ""4"": 232.04000854492188, ""5"": 134.89999389648438, ""6"": 1.9100000858306885, ""13"": 1.0, ""24"": 2895.739990234375, ""27"": 4.909999847412109, ""28"": 2.0, ""29"": 245.72999572753906, ""36"": 115.5199966430664, ""41"": 135.66000366210938, ""42"": 70.72999572753906, ""61"": 4474.7998046875, ""111"": 0.9300000071525574, ""121"": 554.070068359375, ""122"": 3.5399999618530273, ""123"": 0.8500000238418579, ""131"": 1.0, ""141"": 6.760000228881836, ""152"": 1.0, ""176"": 3580.039794921875, ""190"": 1.909999966621399, ""195"": 2.990000009536743, ""225"": 136.97999572753906}",2602.219970703125,3316.64013671875,42329,111,149,0,1.0,82300.0,,PCALoadCen,402307.15625,105.89232501385769,5.4210400843452895,28.78868593358507,170.41675433780173,Mountain,6,21.07798176269532,16.116430723026376,26.86478510742188,20.54107707973416,,,,,,,
27166,"[975535, 976581, 977627, 978675, 979721, 980770, 981822, 979720, 980769, 977626, 978674, 981821, 975534, 976580, 980768, 978673, 979719, 976579, 977625, 981820, 975533, 979718, 980767, 977624, 978672, 981819, 975532, 976578, 979717, 980766, 977623, 978671, 981818, 975531, 976577, 980765, 978670, 979716, 981817, 976576, 977622, 975530]","[779508, 780554, 781600, 782648, 783694, 784743, 785795, 783693, 784742, 781599, 782647, 785794, 779507, 780553, 784741, 782646, 783692, 780552, 781598, 785793, 779506, 783691, 784740, 781597, 782645, 785792, 779505, 780551, 783690, 784739, 781596, 782644, 785791, 779504, 780550, 784738, 782643, 783689, 785790, 780549, 781595, 779503]","[161.12, 190.17, 176.45, 170.0, 157.70999, 136.03, 13.0, 520.69995, 513.27, 530.73, 520.0, 27.83, 441.48, 516.18005, 532.0, 519.66003, 525.0, 510.37003, 530.38, 27.0, 442.89, 516.69995, 532.11, 521.81, 520.03, 23.9, 449.74, 508.50998, 514.57996, 532.0, 519.81, 526.18005, 24.0, 448.02, 510.69995, 520.0, 500.15, 497.34, 23.99, 464.86, 472.21002, 402.39]",16363,0.4286772310733795,22.628282673923263,7.88892936706543,393.4413,131.1471,40.309,-102.402,United States,Colorado,Yuma,1170.2857142857142,-7,0,5165961.0,214225.0,5500.00048828125,0.049000009894371,0.0,"{""21"": 533.5499877929688, ""22"": 0.9099999666213989, ""24"": 1.6800000667572021, ""41"": 0.949999988079071, ""52"": 5.0, ""71"": 14140.529296875, ""81"": 79.75, ""82"": 1428.6300048828125}",8125,{},0.0,0.0,0.0008445883868262,"{""1"": 924.47998046875, ""4"": 7.0, ""13"": 2.0, ""24"": 112.24000549316406, ""27"": 3.0, ""28"": 1.0, ""29"": 74.0, ""36"": 97.0, ""37"": 1.0, ""41"": 48.0, ""42"": 5.0, ""43"": 3.0, ""61"": 167.17001342773438, ""121"": 547.25, ""122"": 0.6800000071525574, ""123"": 1.0, ""141"": 0.949999988079071, ""152"": 1.0, ""176"": 14195.23046875}",1093.330078125,1275.0799560546875,42330,111,150,0,1.0,82300.0,,PCALoadCen,406724.8125,107.09703219323944,5.307160484369026,27.935443158292287,172.35553778986798,Mountain,6,8.8559736328125,6.752702600982027,10.328147644042971,7.875239059074099,,,,,,,
27167,"[981822, 982874, 983926, 984982, 986038, 987093, 987092, 984981, 986037, 982873, 983925, 981821, 984980, 986036, 987091, 982872, 983924, 981820, 986035, 987090, 983923, 984979, 981819, 982871, 987089, 984978, 986034, 981818, 982870, 983922, 987088, 984977, 986033, 982869, 983921, 981817, 986032, 987087, 983920, 984976, 981816, 982868]","[785795, 786847, 787899, 788955, 790011, 791066, 791065, 788954, 790010, 786846, 787898, 785794, 788953, 790009, 791064, 786845, 787897, 785793, 790008, 791063, 787896, 788952, 785792, 786844, 791062, 788951, 790007, 785791, 786843, 787895, 791061, 788950, 790006, 786842, 787894, 785790, 790005, 791060, 787893, 788949, 785789, 786841]","[128.0, 129.51999, 112.84, 107.36, 66.79, 87.520004, 503.09998, 510.13, 512.82, 520.3, 505.52, 474.53998, 516.41003, 532.0, 505.07, 524.42, 528.27, 490.41998, 529.2, 506.71997, 531.28, 517.05, 496.22998, 518.97003, 506.66998, 519.45996, 522.04, 496.39, 522.0, 531.97, 504.04004, 520.53, 518.58, 521.0, 532.64, 498.94, 44.0, 49.33, 21.92, 32.47, 6.0, 11.0]",16337,0.4326494932174682,22.42052641694112,7.9423747062683105,393.9870770507814,131.32902568359376,40.316,-102.258,United States,Colorado,Yuma,1139.690476190476,-7,0,5165960.0,214225.0,5500.0,0.0490000024437904,0.0,"{""21"": 481.5, ""22"": 10.679999351501465, ""23"": 1.4900000095367432, ""31"": 1.0, ""41"": 11.520000457763672, ""71"": 10566.099609375, ""81"": 54.599998474121094, ""82"": 5086.56982421875}",8125,{},0.0,0.0,0.0007810491952113,"{""1"": 3820.360107421875, ""4"": 63.040000915527344, ""5"": 10.899999618530273, ""6"": 6.0, ""24"": 21.81999969482422, ""27"": 8.850000381469727, ""29"": 47.76000213623047, ""36"": 334.1400146484375, ""37"": 17.0, ""42"": 35.0, ""43"": 236.0, ""53"": 3.0, ""61"": 163.70999145507812, ""121"": 476.1600036621094, ""122"": 8.15999984741211, ""123"": 0.6200000047683716, ""141"": 2.859999895095825, ""176"": 10948.419921875, ""190"": 8.65999984741211, ""195"": 1.0}",2968.39990234375,3461.179931640625,42331,111,151,0,1.0,82300.0,,PCALoadCen,412535.25,108.68154758646442,5.3335555595220585,27.754081976463176,174.90556179280065,Mountain,6,24.044039208984376,18.30824456652317,28.03555744628905,21.34757133874892,,,,,,,
27168,"[988153, 989213, 990273, 991334, 992396, 993458, 991333, 992395, 993457, 989212, 990272, 988152, 987092, 992394, 993456, 990271, 991332, 988151, 989211, 987091, 993455, 990270, 991331, 992393, 988150, 989210, 987090, 993454, 991330, 992392, 989209, 990269, 987089, 988149, 992391, 993453, 989208, 990268, 991329, 988148, 987088, 992390, 993452, 990267, 991328, 988147, 989207, 987087]","[792126, 793186, 794246, 795307, 796369, 797431, 795306, 796368, 797430, 793185, 794245, 792125, 791065, 796367, 797429, 794244, 795305, 792124, 793184, 791064, 797428, 794243, 795304, 796366, 792123, 793183, 791063, 797427, 795303, 796365, 793182, 794242, 791062, 792122, 796364, 797426, 793181, 794241, 795302, 792121, 791061, 796363, 797425, 794240, 795301, 792120, 793180, 791060]","[76.630005, 64.729996, 56.0, 48.0, 34.85, 26.68, 519.0, 524.93005, 457.06, 519.97, 513.79004, 511.80002, 10.0, 522.11, 452.04, 520.84, 521.42004, 520.32996, 529.5, 13.0, 454.24, 519.0801, 522.0, 528.12, 515.61, 533.77, 17.91, 451.28, 519.0, 531.14, 526.65, 524.70996, 20.93, 516.33997, 526.64, 455.8, 524.69, 532.0, 516.0, 518.93, 22.9, 97.66, 98.0, 85.0, 95.0, 64.0, 72.0, 3.0]",16384,0.4312759637832641,22.492429498225828,7.903523445129394,394.5124458984375,131.5041486328125,40.322,-102.115,United States,Colorado,Yuma,1108.9791666666667,-7,0,5166170.5,214225.015625,5500.0,0.0490000061690807,0.0,"{""21"": 424.7900085449219, ""23"": 0.9599999785423279, ""31"": 1.0, ""41"": 2.940000057220459, ""71"": 7975.80029296875, ""81"": 121.02999877929688, ""82"": 7708.56005859375}",8125,{},0.0,0.0,0.0,"{""1"": 5408.0302734375, ""4"": 54.41999816894531, ""5"": 24.0, ""6"": 15.0, ""13"": 63.959999084472656, ""24"": 207.25, ""27"": 32.83000183105469, ""29"": 19.189998626708984, ""36"": 451.44000244140625, ""37"": 1.899999976158142, ""42"": 288.72998046875, ""43"": 128.80999755859375, ""53"": 7.0, ""61"": 587.3300170898438, ""121"": 384.1300048828125, ""123"": 0.9599999785423279, ""176"": 8549.2294921875, ""190"": 3.940000057220459, ""205"": 6.930000305175781}",2085.9599609375,2464.35986328125,42332,111,152,0,1.0,82300.0,,PCALoadCen,420114.71875,110.74849227709991,5.44884701027028,27.94127650849611,178.23197856122795,Mountain,6,16.89627568359375,12.848473496278617,19.96131489257813,15.179228260177824,,,,,,,
27454,"[697762, 698707, 699652, 700596, 701540, 702484, 703428, 702483, 701539, 700595, 703427, 698706, 699651, 697761, 702482, 701538, 703426, 697760, 698705, 699650, 702481, 703425, 698704, 697759, 699649, 700593, 699648, 698703, 697758, 698702, 697757, 699647, 700591, 699646, 698701]","[501735, 502680, 503625, 504569, 505513, 506457, 507401, 506456, 505512, 504568, 507400, 502679, 503624, 501734, 506455, 505511, 507399, 501733, 502678, 503623, 506454, 507398, 502677, 501732, 503622, 504566, 503621, 502676, 501731, 502675, 501730, 503620, 504564, 503619, 502674]","[134.34, 155.5, 129.85, 89.990005, 93.39, 71.0, 10.0, 523.0, 405.82, 18.83, 43.0, 473.41998, 90.03, 428.43, 478.34, 62.339996, 38.32, 433.83002, 358.12, 92.32, 284.86, 30.810001, 523.77, 444.0, 344.78, 3.0, 316.22, 525.0, 444.0, 516.15, 431.09998, 368.76, 4.0, 18.0, 6.0]",8422,0.2814377248287201,34.60831738636673,6.004377365112305,203.88478359375,67.96159453125,39.754,-108.95,United States,Colorado,Rio Blanco,2013.3428571428567,-7,0,5205149.0,214225.015625,5500.0,0.0490000061690807,0.0,"{""21"": 8.519999504089355, ""22"": 11.039999961853027, ""31"": 150.9199981689453, ""42"": 4143.97998046875, ""52"": 4073.94970703125, ""71"": 0.9099999666213989, ""81"": 1.0}",8103,"{""6"": 8389.3203125}",0.0,0.0,17.9707088470459,"{""121"": 0.9300000071525574, ""122"": 2.75, ""131"": 104.88999938964844, ""142"": 4007.89013671875, ""152"": 4273.8603515625}",0.0,0.0,42664,112,104,0,1.0,81478.0,,PCALoadCen,416836.46875,109.85450826826072,8.284672729176174,42.89299011554291,176.7932543364427,Mountain,9,0.0,0.0,0.0,0.0,,,,,,,
27455,"[703428, 704372, 704371, 705316, 705315, 706260, 706259, 707203, 708147, 703427, 708146, 707202, 706258, 705314, 704370, 703426, 708145, 707201, 706257, 705313, 704369, 703425, 708144, 706256, 707200, 705312, 704368, 703424, 708143, 707199, 706255, 705311, 704367, 703423, 708142, 707198, 706254, 705310, 704366, 703422]","[507401, 508345, 508344, 509289, 509288, 510233, 510232, 511176, 512120, 507400, 512119, 511175, 510231, 509287, 508343, 507399, 512118, 511174, 510230, 509286, 508342, 507398, 512117, 510229, 511173, 509285, 508341, 507397, 512116, 511172, 510228, 509284, 508340, 507396, 512115, 511171, 510227, 509283, 508339, 507395]","[41.800003, 27.91, 522.47, 12.86, 518.25, 4.0, 505.22, 489.4, 460.76, 477.45, 464.2, 478.29, 519.68, 522.91003, 514.75, 482.35, 509.36, 448.61002, 528.0, 530.0, 518.58, 472.46997, 506.78, 515.18, 519.53, 524.0, 512.0, 46.4, 499.55, 521.64, 475.18, 518.75, 524.02997, 344.16, 186.1, 185.25, 159.87, 139.44, 121.79, 95.95]",15543,0.318441778421402,30.58670645591732,6.683872699737549,375.3115541015625,125.10385136718747,39.767,-108.809,United States,Colorado,Rio Blanco,2161.225,-7,0,5205149.0,214225.0,5500.0,0.0490000061690807,0.0,"{""21"": 60.560001373291016, ""22"": 16.209999084472656, ""31"": 62.83000183105469, ""41"": 570.510009765625, ""42"": 11150.580078125, ""52"": 3540.18994140625, ""71"": 2.0, ""81"": 42.040000915527344}",8103,"{""6"": 15269.029296875}",0.0,0.0,24.47841835021973,"{""36"": 18.860000610351562, ""121"": 20.749998092651367, ""122"": 8.5, ""123"": 0.9599999785423279, ""131"": 48.77000045776367, ""141"": 413.80999755859375, ""142"": 11260.0302734375, ""152"": 3665.760009765625, ""190"": 1.0, ""195"": 6.480000019073486}",274.45001220703125,330.48004150390625,42665,112,105,0,1.0,81478.0,,PCALoadCen,436386.25,115.18577746031536,7.665367511764018,38.25207396768135,185.3730790979839,Mountain,8,2.223045098876953,1.7769597614962145,2.6768883361816407,2.139732955402635,,,,,,,
